Id,area_primeiro_andar,existe_segundo_andar,area_segundo_andar,quantidade_banheiros,capacidade_carros_garagem,qualidade_da_cozinha_Excelente,preco_de_venda
460,90.9491,1,20.8096,1,32.70159791898922,0,542300.0
461,77.2928,1,102.4687,2,51.282051282051285,0,1.2987345499999998e6
462,53.4175,1,52.024,1,53.51170568561873,0,764150.0
463,80.26559999999999,0,0.0,1,33.44481605351171,0,307548.19
464,78.8721,1,75.3419,1,22.296544035674472,0,930291.0
465,96.616,0,0.0,2,0.0,0,611320.0
466,131.3606,0,0.0,2,36.9751021924935,0,881188.2
467,118.6333,0,0.0,1,48.86659234485322,0,823310.0
468,82.4952,1,70.2324,1,28.985507246376812,0,722245.0
469,151.7986,0,0.0,2,80.45336306205871,0,1.2325e6
470,77.2928,1,81.5662,2,47.00854700854701,0,921910.0
471,139.5358,0,0.0,1,49.05239687848384,0,1.04516e6
472,107.8569,1,75.0632,2,49.6098104793757,0,936700.0
473,99.5888,0,0.0,1,48.77369007803791,0,729640.0
475,153.4708,0,0.0,2,46.35823114083984,1,1.23743e6
476,90.113,0,0.0,1,57.971014492753625,0,653225.0
477,138.6997,0,0.0,2,47.194351542177635,0,1.029877e6
478,192.2101,1,53.3246,2,64.47417316982535,1,1.8734e6
479,159.60219999999998,0,0.0,2,76.7372723894463,0,1.46421e6
480,105.0699,0,0.0,1,62.43032329988852,0,441092.03
481,171.86499999999998,0,0.0,2,71.72054998141955,0,1.60718e6
482,166.4768,0,0.0,2,81.1965811965812,1,1.84382e6
483,85.0964,1,84.539,1,15.235971757710889,1,764150.0
484,112.9664,0,0.0,2,37.34671125975474,0,808520.0
485,92.8071,0,0.0,1,24.52619843924192,0,653225.0
486,103.3977,0,0.0,1,24.52619843924192,0,724710.0
487,99.6817,0,0.0,1,47.844667409884806,0,769080.0
488,137.8636,0,0.0,2,45.243403939056115,0,862750.0
489,164.0614,1,60.1992,2,48.309178743961354,0,788800.0
490,58.527,0,0.0,1,26.570048309178745,0,423980.0
491,57.2264,1,63.9152,1,31.21516164994426,0,566950.0
492,88.9982,1,57.598,1,22.296544035674472,0,655690.0
493,67.63119999999999,1,67.63119999999999,2,39.85507246376812,0,851830.0499999999
494,117.8901,0,0.0,1,28.613898179115573,0,764150.0
495,82.3094,0,0.0,1,25.36231884057971,0,450109.0
496,66.88799999999999,0,0.0,1,0.0,0,172057.0
498,105.2557,1,63.8223,2,22.296544035674472,0,907120.0
499,83.5171,0,0.0,1,26.755852842809364,0,640900.0
500,84.7248,0,0.0,1,27.59197324414716,0,591600.0
501,62.4288,1,50.7234,1,24.52619843924192,0,557090.0
502,80.45139999999999,1,83.7958,2,56.02006688963211,0,1.117631e6
503,112.7806,0,0.0,1,42.82794500185805,0,690200.0
504,167.31289999999998,0,0.0,2,44.964697138610184,0,1.42477e6
505,79.42949999999999,1,43.3843,2,40.876997398736535,0,724710.0
506,89.184,1,92.9,2,37.16090672612412,0,613785.0
507,98.9385,1,78.5934,2,43.75696767001115,0,1.05995e6
508,113.1522,0,0.0,2,62.80193236714976,0,1.026919e6
509,64.0081,1,64.0081,2,33.44481605351171,0,793730.0
510,96.7089,0,0.0,1,25.08361204013378,0,613785.0
511,126.6227,0,0.0,1,26.755852842809364,0,812957.0
512,127.0872,0,0.0,2,44.03567447045708,0,999138.45
513,80.26559999999999,0,0.0,1,57.971014492753625,0,640407.0
514,100.332,0,0.0,1,44.964697138610184,0,660620.0
515,73.29809999999999,0,0.0,1,18.58045336306206,0,475745.0
516,187.658,0,0.0,2,83.61204013377927,1,1.98610473e6
517,128.0162,1,68.8389,2,54.16202155332591,0,778940.0
518,118.6333,1,99.1243,2,82.59011519881085,0,1.30645e6
519,81.9378,1,84.9106,2,50.72463768115942,0,1.04023e6
520,118.5404,1,74.6916,1,26.198439241917505,0,1.15362e6
521,64.4726,1,55.74,2,0.0,0,523812.5
522,115.5676,0,0.0,1,31.21516164994426,0,739500.0
523,93.2716,1,61.314,2,39.01895206243032,0,783870.0
525,128.48069999999998,1,94.2935,2,77.48049052396878,0,1.5566475e6
526,117.6114,0,0.0,2,42.08472686733557,0,867680.0
527,86.21119999999999,0,0.0,1,23.411371237458194,0,650760.0
529,56.2045,0,0.0,1,0.0,0,423980.0
531,140.18609999999998,0,0.0,2,55.74136008918618,0,862750.0
532,69.7679,1,56.7619,2,46.63693794128577,0,631040.0
533,76.8283,0,0.0,1,36.41768859160164,0,529975.0
534,31.0286,0,0.0,1,0.0,0,193749.0
535,65.6803,1,65.6803,2,37.43961352657005,0,877540.0
536,76.178,1,48.9583,1,0.0,0,529975.0
537,81.752,1,78.4076,2,48.959494611668525,0,926840.0
538,80.26559999999999,0,0.0,1,53.51170568561873,0,548462.5
539,107.6711,0,0.0,1,31.21516164994426,0,778940.0
540,148.7329,0,0.0,2,62.2445187662579,0,1.34096e6
541,170.7502,0,0.0,2,71.07023411371237,1,1.55295e6
542,92.6213,1,119.6552,2,60.200668896321076,0,1.22264e6
543,156.072,0,0.0,2,54.16202155332591,0,1.0513225e6
544,71.2543,0,0.0,1,34.09513192121888,0,655690.0
545,61.6856,1,77.2928,2,39.576365663322186,0,885748.45
546,127.9233,1,74.8774,2,73.0211817168339,0,1.12897e6
547,85.0035,1,66.88799999999999,1,40.876997398736535,0,1.0353e6
548,71.3472,0,0.0,1,57.971014492753625,0,638435.0
549,76.6425,0,0.0,1,66.88963210702342,0,616250.0
550,84.7248,1,109.8078,2,57.13489409141583,0,1.29659e6
551,99.3101,0,0.0,2,40.876997398736535,0,690200.0
552,86.21119999999999,0,0.0,1,26.755852842809364,0,554625.0
553,159.5093,0,0.0,2,84.35525826830175,0,1.259615e6
554,104.6054,0,0.0,2,48.309178743961354,0,532440.0
555,93.4574,1,96.616,2,80.91787439613528,0,1.40012e6
556,97.3592,0,0.0,1,26.012634708286885,0,557090.0
557,101.4468,0,0.0,1,27.77777777777778,0,695130.0
558,83.3313,1,40.7831,1,52.95429208472687,0,532440.0
559,67.72409999999999,1,66.60929999999999,2,37.71832032701598,0,862750.0
560,144.6453,0,0.0,2,39.01895206243032,0,1.15362e6
561,129.3168,0,0.0,1,49.05239687848384,0,598995.0
562,129.0381,0,0.0,1,38.83314752879971,0,838100.0
563,92.5284,0,0.0,1,0.0,0,532440.0
564,108.0427,1,47.4719,2,36.78929765886288,0,912050.0
565,108.3214,1,104.8841,2,54.81233742103308,0,1.32124e6
566,78.1289,1,74.8774,1,20.066889632107024,0,631040.0
567,105.3486,1,127.273,2,60.943887030843555,1,1.60225e6
568,142.6015,0,0.0,2,49.42400594574508,0,1.05502e6
569,138.9784,1,59.0844,1,56.856187290969906,0,1.560838e6
570,87.6047,0,0.0,1,55.74136008918618,0,670282.7999999999
571,160.53119999999998,0,0.0,2,53.51170568561873,0,703018.0
572,80.26559999999999,0,0.0,1,26.755852842809364,0,591600.0
573,78.5934,1,78.5934,2,60.38647342995169,0,1.106785e6
574,71.9046,1,60.9424,2,37.16090672612412,0,838100.0
575,53.5104,1,49.5157,1,26.755852842809364,0,685270.0
576,77.2928,1,35.6736,1,31.21516164994426,0,584205.0
577,81.4733,1,55.74,2,20.066889632107024,0,714850.0
578,122.628,0,0.0,1,52.39687848383501,0,810985.0
579,65.3087,1,64.0081,2,50.16722408026756,0,719780.0
580,97.545,1,69.2105,2,32.70159791898922,0,648295.0
581,132.7541,0,0.0,1,53.14009661835749,0,896767.0
582,189.7018,0,0.0,2,129.13415087328133,1,1.24873449e6
583,75.8064,0,0.0,1,0.0,0,584205.0
584,141.30089999999998,1,116.4966,3,81.75399479747307,0,1.60225e6
585,91.8781,1,54.2536,1,22.296544035674472,0,655690.0
586,188.4012,0,0.0,2,81.75399479747307,0,1.823607e6
587,77.8502,0,0.0,1,25.54812337421033,0,640900.0
588,79.89399999999999,0,0.0,1,49.05239687848384,0,675410.0
589,136.8417,0,0.0,1,41.99182460052025,1,704990.0
590,72.3691,0,0.0,1,28.613898179115573,0,391935.0
591,71.533,1,75.4348,2,48.309178743961354,0,916487.0
593,75.8064,0,0.0,1,75.80824972129321,0,680340.0
594,78.7792,0,0.0,1,39.01895206243032,0,690200.0
595,85.83959999999999,0,0.0,1,26.012634708286885,0,542300.0
596,169.6354,0,0.0,2,70.41991824600521,0,1.57267e6
597,63.5436,1,63.5436,1,20.066889632107024,0,564504.72
598,130.2458,0,0.0,0,60.200668896321076,0,957410.93
599,153.00629999999998,0,0.0,2,57.69230769230769,0,1.072275e6
600,66.5164,1,78.036,2,41.99182460052025,0,744430.0
601,98.2882,1,78.5934,2,68.37606837606837,1,1.35575e6
602,72.462,1,55.2755,1,50.538833147528806,0,695130.0
603,86.11829999999999,1,91.7852,2,47.00854700854701,0,1.0846e6
604,55.74,1,55.74,2,44.593088071348944,0,744430.0
605,138.7926,0,0.0,2,49.238201412114456,0,1.08953e6
606,110.1794,1,74.32,2,45.15050167224081,0,1.01065e6
607,96.616,0,0.0,1,53.51170568561873,0,749360.0
608,103.3048,1,83.2384,3,21.36752136752137,1,1.10925e6
609,180.226,1,116.4966,2,35.30286138981791,0,1.770363e6
610,95.5941,0,0.0,1,24.24749163879599,0,584205.0
611,137.1204,1,62.8933,2,68.37606837606837,1,1.54309e6
612,95.8728,0,0.0,2,52.39687848383501,0,729640.0
613,120.6771,1,53.2317,2,49.33110367892977,1,1.289195e6
614,104.048,0,0.0,1,0.0,0,724710.0
615,58.527,0,0.0,1,0.0,0,372215.0
616,97.9166,0,0.0,1,44.593088071348944,0,677875.0
617,74.9703,1,65.2158,2,36.51059085841695,0,903176.0
618,77.2928,0,0.0,1,49.05239687848384,0,520115.0
619,169.8212,0,0.0,2,71.90635451505017,0,1.55202809e6
620,137.6778,1,72.462,2,69.58379784466742,0,1.50365e6
621,80.26559999999999,0,0.0,1,0.0,0,330310.0
622,143.8092,1,99.0314,2,57.971014492753625,0,1.1832e6
623,91.042,0,0.0,1,44.964697138610184,0,665550.0
624,70.2324,1,70.2324,2,40.876997398736535,0,830705.0
625,94.0148,1,72.2762,1,44.964697138610184,0,814189.5
626,103.6764,0,0.0,1,40.876997398736535,0,788800.0
627,132.1038,0,0.0,1,26.570048309178745,0,689707.0
628,141.208,0,0.0,1,33.81642512077295,0,754290.0
629,96.616,1,96.616,1,46.82274247491639,0,665550.0
630,125.415,0,0.0,1,48.309178743961354,0,830705.0
631,101.1681,1,61.4069,1,22.296544035674472,1,611320.0
632,144.3666,0,0.0,2,58.249721293199556,0,1.032835e6
633,131.0819,0,0.0,2,50.538833147528806,0,406725.0
634,98.1024,0,0.0,1,24.154589371980677,0,687242.0
635,98.1024,0,0.0,0,53.51170568561873,0,709920.0
637,74.32,0,0.0,1,0.0,0,295800.0
638,75.3419,1,53.5104,2,23.782980304719437,0,458490.0
639,73.94839999999999,0,0.0,1,0.0,0,419050.0
640,145.5743,0,0.0,2,60.200668896321076,1,1.30428573e6
641,141.0222,0,0.0,1,54.626532887402455,1,1.35082e6
642,98.1953,1,81.0088,2,60.38647342995169,0,1.11418e6
643,185.8,1,65.4016,2,49.98141954663694,1,1.70085e6
644,72.462,1,78.036,2,42.920847268673356,0,749360.0
645,164.0614,0,0.0,2,44.40728353771832,1,1.82842854e6
646,91.1349,0,0.0,1,53.51170568561873,0,706222.5
647,97.3592,0,0.0,1,39.01895206243032,0,484619.0
648,101.6326,0,0.0,1,45.9866220735786,0,764150.0
649,97.6379,1,73.20519999999999,1,41.06280193236715,0,764150.0
650,58.527,0,0.0,1,0.0,0,416585.0
651,76.3638,1,78.3147,2,52.21107395020439,0,1.0153335e6
652,70.1395,1,70.1395,1,27.499070977331847,0,532440.0
653,84.4461,1,74.9703,2,47.565960609438875,0,941630.0
654,70.2324,1,66.2377,1,20.066889632107024,0,665550.0
655,196.2977,0,0.0,2,77.94500185804534,0,1.7255e6
656,48.7725,1,52.6743,1,24.52619843924192,0,433840.0
657,97.8237,0,0.0,1,28.985507246376812,0,717315.0
658,79.0579,1,60.4779,1,25.08361204013378,0,734570.0
659,84.7248,1,50.7234,1,30.657748049052397,0,480675.0
660,138.0494,0,0.0,1,44.593088071348944,0,823310.0
661,106.0918,1,73.66969999999999,2,51.09624674842066,0,975647.0
663,129.3168,0,0.0,1,53.51170568561873,0,542300.0
664,109.7149,0,0.0,2,54.626532887402455,0,677875.0
666,135.07659999999998,1,44.7778,2,46.82274247491639,0,1.136365e6
667,136.0985,1,85.0035,2,55.36975102192494,0,635970.0
668,155.9791,0,0.0,2,53.41880341880342,0,953955.0
669,133.4973,0,0.0,1,53.51170568561873,0,828240.0
670,109.622,0,0.0,1,23.411371237458194,0,677875.0
671,68.5602,1,68.5602,2,50.16722408026756,0,855355.0
672,64.7513,1,62.4288,2,27.87068004459309,0,510748.0
673,112.2232,0,0.0,1,50.72463768115942,0,813450.0
674,170.8431,0,0.0,2,38.64734299516908,0,1.269475e6
675,105.5344,0,0.0,1,35.67447045707915,0,690200.0
676,79.42949999999999,1,54.4394,2,40.876997398736535,0,732105.0
677,101.7255,1,63.0791,2,72.37086584912673,0,428910.0
678,73.57679999999999,0,0.0,1,22.296544035674472,0,539835.0
679,190.0734,0,0.0,2,77.48049052396878,0,1.836425e6
680,91.7852,0,0.0,1,53.14009661835749,0,633505.0
681,85.74669999999999,0,0.0,2,24.52619843924192,0,704990.0
682,78.7792,1,62.4288,1,26.105536975102194,0,786009.62
683,119.9339,0,0.0,1,40.04087699739874,0,852890.0
684,154.9572,0,0.0,2,65.21739130434783,0,1.40505e6
685,111.0155,1,59.8276,2,45.15050167224081,0,1.08953e6
686,110.551,1,83.61,2,53.604607952434044,0,1.022975e6
687,81.1946,1,82.4023,3,53.69751021924935,0,1.12342375e6
688,51.1879,1,51.1879,2,44.593088071348944,0,733584.0
689,131.8251,0,0.0,2,52.67558528428094,0,1.93256e6
690,126.5298,0,0.0,2,42.73504273504274,0,959871.0
691,78.7792,0,0.0,1,39.01895206243032,0,695130.0
693,115.0102,1,119.0049,2,58.342623560014864,0,1.65155e6
694,99.6817,0,0.0,1,30.286138981791158,0,534806.4
695,99.1243,1,43.8488,1,53.51170568561873,0,697595.0
696,105.6273,0,0.0,2,51.18914901523598,0,867680.0
697,57.2264,0,0.0,1,19.04496469713861,0,438770.0
698,106.6492,0,0.0,1,28.613898179115573,0,608855.0
699,83.0526,0,0.0,1,31.21516164994426,0,682805.0
700,129.2239,0,0.0,2,49.238201412114456,0,966280.0
701,167.22,0,0.0,2,71.07023411371237,0,1.540625e6
702,108.1356,0,0.0,1,49.05239687848384,0,690200.0
703,117.4256,1,121.8848,2,61.87290969899666,1,1.78426067e6
704,95.8728,1,72.462,2,62.43032329988852,0,690200.0
705,137.8636,0,0.0,2,56.29877369007804,0,1.05009e6
706,34.5588,1,66.88799999999999,2,0.0,0,271150.0
708,122.9996,0,0.0,2,51.09624674842066,0,1.25222e6
709,67.63119999999999,1,67.63119999999999,2,37.16090672612412,0,885132.2
710,83.9816,0,0.0,1,37.904124860646604,0,541807.0
711,67.72409999999999,0,0.0,1,0.0,0,256360.0
712,79.80109999999999,1,29.6351,1,35.67447045707915,0,506685.68
713,114.0812,0,0.0,2,43.84986993682646,0,931770.0
714,89.184,0,0.0,1,53.51170568561873,0,635970.0
715,67.35249999999999,1,70.0466,2,44.12857673727239,0,643365.0
716,125.415,0,0.0,2,44.40728353771832,0,813450.0
717,146.41039999999998,1,90.8562,1,65.40319583797844,0,786335.0
718,109.4362,0,0.0,1,40.78409513192122,0,774010.0
719,123.0925,1,101.5397,2,91.32292827945003,0,1.68113e6
720,90.2059,0,0.0,1,27.87068004459309,0,633505.0
721,161.8318,0,0.0,2,52.39687848383501,0,1.35575e6
722,78.7792,0,0.0,1,39.01895206243032,0,704990.0
723,80.26559999999999,0,0.0,1,43.01374953548867,0,613785.0
724,92.6213,1,43.9417,2,50.910442214790045,0,665550.0
725,157.7442,0,0.0,2,71.3489409141583,1,1.5776e6
726,80.26559999999999,0,0.0,1,61.315496098104795,0,594065.0
727,156.072,0,0.0,2,50.16722408026756,0,1.09446e6
728,114.4528,0,0.0,2,58.71423262727611,0,958885.0
729,164.9904,0,0.0,2,82.49721293199555,0,542300.0
730,78.7792,0,0.0,1,50.07432181345225,0,507790.0
731,150.1264,0,0.0,2,56.48457822370866,0,1.165945e6
732,106.4634,0,0.0,2,40.69119286510591,0,924375.0
733,107.1137,1,81.5662,2,50.260126347082874,0,1.096925e6
734,106.2776,0,0.0,1,24.52619843924192,0,647802.0
735,88.0692,0,0.0,1,27.87068004459309,0,532440.0
736,81.752,1,82.4952,1,29.728725380899295,0,803590.0
737,96.616,0,0.0,2,37.16090672612412,0,460955.0
738,83.7029,1,83.61,2,74.32181345224824,0,1.182707e6
739,111.48,0,0.0,3,0.0,0,882470.0
740,80.26559999999999,1,80.26559999999999,2,53.14009661835749,0,936700.0
741,71.3472,1,61.6856,2,33.44481605351171,0,650760.0
742,84.7248,0,0.0,1,26.755852842809364,0,700060.0
743,125.3221,0,0.0,2,50.07432181345225,0,882470.0
744,136.0056,0,0.0,2,44.593088071348944,0,862750.0
745,124.2073,0,0.0,2,42.920847268673356,0,887400.0
746,109.1575,1,143.066,3,77.20178372352287,0,1.478014e6
747,91.042,1,118.5404,2,51.46785581568191,0,1.16348e6
748,122.628,1,122.628,1,80.2675585284281,0,1.31127647e6
749,159.78799999999998,0,0.0,2,48.959494611668525,0,1.283772e6
750,101.0752,1,40.9689,2,22.296544035674472,0,483140.0
751,73.57679999999999,1,32.3292,1,0.0,0,475745.0
752,61.314,1,61.314,2,37.16090672612412,0,798660.0
753,138.7926,0,0.0,2,53.51170568561873,0,1.06981e6
754,96.4302,1,98.474,2,81.56819026384244,1,1.358215e6
755,95.3154,0,0.0,1,40.876997398736535,0,769080.0
756,68.9318,1,67.72409999999999,2,40.876997398736535,0,850425.0
757,80.45139999999999,1,83.7958,2,53.69751021924935,0,1.04516e6
758,62.4288,1,66.3306,2,40.876997398736535,0,783377.0
759,70.3253,1,69.1176,2,40.876997398736535,0,884442.0
760,123.3712,1,111.7587,2,69.86250464511335,0,1.4297e6
761,80.26559999999999,0,0.0,1,27.87068004459309,0,628575.0
762,120.8629,0,0.0,1,40.876997398736535,0,493000.0
763,70.9756,1,72.7407,2,57.04199182460052,0,1.060936e6
764,117.7972,1,101.9113,2,79.52434039390562,0,1.66141e6
765,138.7926,0,0.0,1,44.68599033816425,1,1.3311e6
766,139.9074,0,0.0,2,54.998141954663694,1,1.30217076e6
767,91.042,1,68.1886,2,46.07952434039391,0,968745.0
768,91.3207,1,71.2543,2,39.297658862876254,0,788800.0
769,170.5644,0,0.0,2,44.964697138610184,0,1.06900641e6
771,79.70819999999999,0,0.0,1,53.51170568561873,0,665057.0
772,113.338,0,0.0,1,36.78929765886288,0,502860.0
773,103.7693,0,0.0,1,62.43032329988852,0,527510.0
774,84.7248,0,0.0,1,25.54812337421033,0,564485.0
775,183.2917,0,0.0,2,83.14752879970271,0,1.94735e6
776,111.8516,0,0.0,2,38.275733927907844,0,798660.0
777,149.9406,0,0.0,2,80.36046079524341,0,1.091995e6
778,83.0526,0,0.0,1,40.876997398736535,0,702525.0
779,187.658,0,0.0,2,58.52842809364549,0,709920.0
780,93.2716,0,0.0,1,46.82274247491639,0,665550.0
781,116.4037,0,0.0,2,37.34671125975474,0,867680.0
782,75.249,1,73.66969999999999,2,44.964697138610184,0,867187.0
783,132.847,0,0.0,2,56.20587142326273,0,922403.0
784,103.119,0,0.0,1,55.9271646228168,0,815915.0
785,68.9318,1,68.9318,2,0.0,0,631040.0
786,124.6718,0,0.0,2,42.45633593459681,0,796195.0
787,89.7414,1,63.7294,2,38.64734299516908,0,685270.0
788,88.8124,1,104.7912,2,57.41360089186176,0,1.14869e6
789,83.7029,0,0.0,1,26.105536975102194,0,531947.0
790,90.6704,1,103.2119,2,41.248606465997774,0,924375.0
791,106.3705,0,0.0,2,36.88219992567819,0,789786.0
792,98.6598,0,0.0,1,50.07432181345225,0,723724.0
793,104.6983,1,82.3094,2,42.270531400966185,0,1.3300647e6
794,138.9784,0,0.0,2,44.03567447045708,0,1.10925e6
795,100.8894,1,75.1561,2,37.99702712746191,0,958885.0
796,82.4952,1,62.8004,2,44.221479004087705,0,843030.0
797,119.3765,0,0.0,1,49.05239687848384,0,707455.0
798,71.8117,0,0.0,1,22.296544035674472,0,542300.0
800,91.1349,1,73.11229999999999,1,22.296544035674472,0,862750.0
801,57.2264,1,99.5888,2,56.02006688963211,0,986000.0
802,111.1084,0,0.0,1,40.876997398736535,0,541807.0
803,67.63119999999999,1,67.63119999999999,2,38.08992939427722,0,931770.0
805,104.7912,0,0.0,1,26.570048309178745,0,581740.0
806,132.6612,0,0.0,2,51.46785581568191,1,1.1224624e6
807,91.042,0,0.0,2,35.67447045707915,0,668015.0
808,99.5888,1,46.8216,1,49.05239687848384,0,1.101855e6
809,100.8894,0,0.0,1,44.964697138610184,0,788553.5
810,99.8675,1,98.7527,2,33.44481605351171,0,522580.0
811,121.6061,0,0.0,1,44.964697138610184,0,892330.0
812,78.7792,0,0.0,1,39.01895206243032,0,712385.0
813,96.9876,0,0.0,1,46.82274247491639,0,276045.49
814,133.96179999999998,0,0.0,1,27.9635823114084,0,778447.0
815,63.7294,1,52.3956,1,26.012634708286885,0,571880.0
816,154.30689999999998,0,0.0,2,55.55555555555556,0,1.108757e6
817,93.6432,0,0.0,1,25.54812337421033,0,675410.0
818,156.9081,0,0.0,2,79.61724266072093,0,1.33603e6
819,97.7308,0,0.0,1,40.876997398736535,0,764150.0
820,126.1582,0,0.0,2,44.964697138610184,0,1.10432e6
821,74.13419999999999,1,78.2218,2,55.276848755109626,0,902190.0
822,86.95439999999999,0,0.0,1,53.51170568561873,0,458490.0
823,78.6863,1,82.3094,2,40.22668153102936,0,1.10925e6
824,87.6976,1,50.6305,2,22.296544035674472,0,687735.0
825,138.3281,0,0.0,2,72.0921590486808,0,1.146718e6
826,193.6036,0,0.0,2,113.34076551467857,1,1.89805e6
827,72.8336,0,0.0,1,0.0,0,539835.0
828,133.21859999999998,0,0.0,2,48.959494611668525,0,931770.0
829,107.764,1,89.7414,2,49.98141954663694,0,912050.0
830,48.308,1,57.8767,2,44.593088071348944,0,726682.0
831,129.3168,0,0.0,1,42.549238201412116,0,818380.0
832,48.308,1,55.74,2,44.593088071348944,0,744430.0
833,87.4189,1,82.4952,2,56.949089557785214,0,1.16841e6
834,140.8364,0,0.0,1,43.84986993682646,0,823310.0
835,106.2776,0,0.0,1,42.3634336677815,0,689953.5
836,99.1243,0,0.0,2,40.50538833147529,0,631040.0
837,144.8311,0,0.0,1,75.43664065403196,0,756755.0
838,44.8707,1,46.8216,1,24.52619843924192,0,493000.0
839,102.0971,0,0.0,1,32.70159791898922,0,709920.0
840,71.3472,1,40.1328,1,22.296544035674472,0,643365.0
841,75.249,1,62.4288,2,37.16090672612412,0,690200.0
842,88.9982,1,53.9749,2,63.73095503530286,0,776475.0
843,108.2285,0,0.0,1,45.52211073950205,0,862257.0
844,167.22,0,0.0,2,0.0,0,695130.0
845,81.3804,1,50.166,1,66.88963210702342,0,758727.0
846,158.0229,0,0.0,2,56.76328502415459,0,843030.0
847,93.4574,1,71.4401,2,39.48346339650688,0,1.05009e6
848,80.26559999999999,0,0.0,1,31.40096618357488,0,658155.0
850,101.6326,1,70.6969,2,47.565960609438875,0,921910.0
851,78.7792,0,0.0,1,39.01895206243032,0,648295.0
852,135.2624,0,0.0,2,37.16090672612412,0,1.05995e6
853,85.2822,1,67.63119999999999,2,22.296544035674472,0,808520.0
854,134.2405,0,0.0,1,59.921962095875145,0,778940.0
855,165.26909999999998,0,0.0,1,42.17762913415088,0,838100.0
856,96.616,0,0.0,1,24.154589371980677,0,626110.0
857,95.3154,0,0.0,1,53.51170568561873,0,724710.0
858,65.2158,1,72.3691,2,31.86547751765143,0,857820.0
859,127.273,0,0.0,2,44.500185804533636,0,749360.0
860,140.4648,1,106.0918,2,57.50650315867708,0,1.2325e6
861,84.7248,1,47.7506,1,20.066889632107024,0,936453.5
862,96.5231,0,0.0,1,46.82274247491639,0,648295.0
863,101.9113,0,0.0,2,44.593088071348944,0,749360.0
864,106.6492,0,0.0,1,62.43032329988852,0,653225.0
865,127.4588,0,0.0,2,49.14529914529915,0,1.2353594e6
866,93.0858,0,0.0,1,83.79784466740989,0,732105.0
867,152.9134,0,0.0,2,80.82497212931996,0,1.227077e6
868,104.048,0,0.0,1,50.538833147528806,0,635970.0
869,143.7163,1,66.88799999999999,2,62.43032329988852,0,833170.0
870,98.6598,1,82.4023,2,53.32590115198811,0,1.16348e6
871,83.0526,0,0.0,1,28.613898179115573,0,539835.0
872,74.6916,1,81.5662,2,48.587885544407285,0,988465.0
873,84.539,0,0.0,1,38.46153846153847,0,571880.0
874,96.2444,0,0.0,1,26.755852842809364,0,655690.0
875,62.8004,1,42.2695,1,18.58045336306206,0,327845.0
876,109.9936,1,132.4754,2,51.09624674842066,1,1.49614161e6
877,96.616,0,0.0,1,60.200668896321076,0,651992.5
878,135.8198,1,70.7898,2,68.561872909699,1,1.7255e6
879,107.2995,0,0.0,1,53.51170568561873,0,729640.0
880,80.26559999999999,0,0.0,1,31.21516164994426,0,672945.0
881,101.261,0,0.0,1,41.80602006688964,0,774010.0
882,110.2723,1,49.237,2,37.16090672612412,0,924375.0
883,75.0632,1,72.9265,2,36.13898179115571,0,877540.0
884,88.6266,1,73.85549999999999,1,40.876997398736535,0,584205.0
885,82.8668,0,0.0,1,26.755852842809364,0,493000.0
886,158.7661,0,0.0,2,47.00854700854701,0,1.621477e6
887,159.04479999999998,0,0.0,2,54.626532887402455,0,714850.0
888,81.0088,1,48.4009,1,27.87068004459309,0,668015.0
889,205.9593,0,0.0,2,57.69230769230769,0,1.32124e6
890,139.81449999999998,0,0.0,1,46.915644741731704,0,737035.0
891,62.4288,1,23.4108,1,53.51170568561873,0,605897.0
892,85.2822,1,71.0685,2,40.876997398736535,0,850425.0
893,99.2172,0,0.0,1,24.52619843924192,0,761685.0
894,128.48069999999998,0,0.0,1,32.887402452619845,0,813450.0
895,142.6015,0,0.0,2,37.16090672612412,0,585969.94
896,91.3207,1,75.5277,1,44.871794871794876,0,690200.0
897,88.3479,0,0.0,1,30.37904124860647,0,525045.0
898,104.048,1,104.048,2,49.05239687848384,0,704758.2899999999
900,114.8244,0,0.0,1,26.755852842809364,0,665550.0
901,79.70819999999999,0,0.0,1,63.545150501672246,0,542300.0
902,121.3274,0,0.0,1,70.23411371237458,0,754290.0
903,74.9703,1,65.2158,2,36.51059085841695,0,887400.0
904,155.143,0,0.0,2,64.1025641025641,0,1.1832e6
905,83.7958,0,0.0,1,26.755852842809364,0,618715.0
906,98.7527,0,0.0,1,26.012634708286885,0,631040.0
907,151.9844,0,0.0,2,80.36046079524341,0,1.25715e6
908,94.758,1,96.3373,1,16.722408026755854,0,1.2325e6
909,83.7958,0,0.0,1,44.964697138610184,0,645830.0
910,68.9318,1,68.9318,2,36.231884057971016,0,857820.0
911,102.6545,1,108.6001,2,44.593088071348944,0,760699.0
912,117.7972,0,0.0,1,23.411371237458194,0,707455.0
913,94.2935,0,0.0,1,41.80602006688964,0,433840.0
914,92.9929,1,92.9929,2,80.91787439613528,0,714850.0
915,56.8548,1,56.8548,2,49.05239687848384,0,856503.69
916,50.7234,1,50.7234,1,26.570048309178745,0,369750.0
917,44.592,0,0.0,0,28.613898179115573,0,174083.22999999998
918,114.1741,0,0.0,1,26.384243775548125,0,665550.0
919,84.7248,1,112.8735,2,77.38758825715348,0,1.17334e6
920,131.3606,0,0.0,1,55.83426235600149,0,870145.0
921,86.95439999999999,1,72.9265,2,43.75696767001115,0,990930.0
922,118.1688,1,86.21119999999999,2,0.0,0,719287.0
